Name,Charity Number,Local authority,Postcode,Latitude,Longitude,IntermediateZone2011Code,DataZone2011Code
Paisley Congregation Of Jehovahs Witnesses,SC004555,Renfrewshire,PA2 0BB,55.82009753,-4.4628366,S02002266,S01012087
Howwood Mother & Toddler Group,SC005033,Renfrewshire,PA9 1BP,55.80970381,-4.55590142,S02002255,S01012024
Howwood Wildlife And Woodlands,SC033831,Renfrewshire,PA9 1AR,55.80916341,-4.55897834,S02002255,S01012024
Kilbarchan General Society,SC005224,Renfrewshire,PA10 2HQ,55.83188995,-4.54274473,S02002257,S01012036
1st Kilbarchan Brownie Pack,SC031277,Renfrewshire,PA10 2AT,55.83026971,-4.54329369,S02002257,S01012036
1st Kilbarchan Rainbow Unit,SC031370,Renfrewshire,PA10 2AT,55.83026971,-4.54329369,S02002257,S01012036
1st A Kilbarchan Brownie Unit,SC032081,Renfrewshire,PA10 2AT,55.83026971,-4.54329369,S02002257,S01012036
Paisley: West Church (Church of Scotland),SC005770,Renfrewshire,PA2 0UB,55.82137475,-4.4735343,S02002266,S01012084
Bishopton Parish Church (Church of Scotland),SC006109,Renfrewshire,PA7 5BB,55.90902933,-4.50047679,S02002286,S01012214
66th Renfrew & Inverclyde Area 1st Bishopton Scouts Group,SC015714,Renfrewshire,PA7 5JD,55.90827671,-4.50478066,S02002286,S01012214
2nd Bishopton Guide Unit,SC031712,Renfrewshire,PA7 5BB,55.90902933,-4.50047679,S02002286,S01012214
Bishopton Primary Parent Council,SC039422,Renfrewshire,PA7 5BE,55.9102987,-4.50567919,S02002286,S01012214
1st Bishopton Brownie Unit,SC047671,Renfrewshire,PA7 5AY,55.9056467,-4.49841898,S02002286,S01012214
Assumption Studios,SC048728,Renfrewshire,PA7 5HN,55.90807407,-4.50015926,S02002286,S01012214
