Name,Charity Number,Local authority,Postcode,Latitude,Longitude,IntermediateZone2011Code,DataZone2011Code
Taynuilt Pre-School Playgroup,SC002637,Argyll and Bute,PA35 1JP,56.43325951,-5.23545731,S02001373,S01007306
Taynuilt Village Hall,SC017528,Argyll and Bute,PA35 1JQ,56.43642659,-5.22983633,S02001373,S01007306
Connel Millennium Sports Field Association,SC029451,Argyll and Bute,PA35 1JW,56.42974624,-5.24502276,S02001373,S01007306
1st North Connel Guides,SC031357,Argyll and Bute,PA35 1AG,56.43223582,-5.23438056,S02001373,S01007306
Oban Mountain Rescue Team,SC031761,Argyll and Bute,PA35 1JZ,56.4285092,-5.23904443,S02001373,S01007306
1st Connel Brownie Pack,SC034475,Argyll and Bute,PA35 1JW,56.42974624,-5.24502276,S02001373,S01007306
North Mull (Church of Scotland) ,SC002878,Argyll and Bute,PA75 6PN,56.61995498,-6.07541223,S02001370,S01007286
Co-Roinn Ghaidlig Mhuile Agus Idhe (Mull & Iona Gaelic Partnership),SC023080,Argyll and Bute,PA75 6PS,56.62701011,-6.06813075,S02001370,S01007286
Aros Hall,SC027209,Argyll and Bute,PA75 6NT,56.62156938,-6.07005663,S02001370,S01007286
Tobermory Endeavour SCIO,SC037158,Argyll and Bute,PA75 6PN,56.61995498,-6.07541223,S02001370,S01007286
Aros Park Historic Walled Garden (SCIO),SC049377,Argyll and Bute,PA75 6PN,56.61995498,-6.07541223,S02001370,S01007286
Tobermory Fishermans Pier Association,SC051166,Argyll and Bute,PA75 6PS,56.62701011,-6.06813075,S02001370,S01007286
Jura Parish Church Of Scotland,SC002925,Argyll and Bute,PA60 7XZ,55.87647139,-5.90485412,S02001378,S01007324
Colonsay Village Hall Committee,SC011533,Argyll and Bute,PA61 7YN,56.07571668,-6.17967002,S02001378,S01007324
Colonsay And Oronsay Heritage Trust,SC021607,Argyll and Bute,PA61 7YT,56.10574445,-6.20274048,S02001378,S01007324
Jura Playground Association,SC023926,Argyll and Bute,PA60 7XS,55.83365798,-5.95180026,S02001378,S01007324
Jura Care Centre,SC024743,Argyll and Bute,PA60 7XF,55.84213109,-5.94810612,S02001378,S01007324
Jura Music Festival Organising Committee,SC026893,Argyll and Bute,PA60 7YA,55.83165552,-5.95170873,S02001378,S01007324
Isle Of Jura Development Trust,SC027029,Argyll and Bute,PA60 7XG,55.85267452,-5.94770593,S02001378,S01007324
Jura Hall,SC030014,Argyll and Bute,PA60 7XZ,55.87647139,-5.90485412,S02001378,S01007324
Colonsay Medical Equipment Fund,SC030242,Argyll and Bute,PA61 7YW,56.07095281,-6.18965316,S02001378,S01007324
Colonsay Community Development Company Limited,SC030317,Argyll and Bute,PA61 7YW,56.07095281,-6.18965316,S02001378,S01007324
Colonsay & Oronsay Church Of Scotland,SC031271,Argyll and Bute,PA61 7YR,56.0740885,-6.23342764,S02001378,S01007324
Gordon Wright Trust,SC032205,Argyll and Bute,PA60 7XZ,55.87647139,-5.90485412,S02001378,S01007324
Glenorchy & Innishael Church Of Scotland,SC003179,Argyll and Bute,PA33 1BJ,56.3393812,-5.15955413,S02001374,S01007308
Lochawe Village Hall Committee,SC010031,Argyll and Bute,PA33 1AQ,56.40000361,-5.04583802,S02001374,S01007308
Port Sonachan Village Hall,SC027535,Argyll and Bute,PA33 1BW,56.2720685,-5.23636418,S02001374,S01007308
