Name,Charity Number,Local authority,Postcode,Latitude,Longitude,IntermediateZone2011Code,DataZone2011Code
Cogsmill Hall Committee,SC028440,Scottish Borders,TD9 9UQ,55.38862541,-2.77973802,S02002315,S01012355
2nd Hawick Boys Brigade,SC034717,Scottish Borders,TD9 9UQ,55.38862541,-2.77973802,S02002315,S01012355
Borthwick Water Community Development Trust,SC038428,Scottish Borders,TD9 7LX,55.41936788,-2.90107223,S02002315,S01012355
Hawick Community Cafe,SC044559,Scottish Borders,TD9 9TZ,55.32860951,-2.73612812,S02002315,S01012355
Hermitage Hall,SC044887,Scottish Borders,TD9 0LX,55.2486057,-2.77696233,S02002315,S01012355
The United Borderlands Historic Trust,SC049536,Scottish Borders,TD9 0LF,55.34614051,-2.92282531,S02002315,S01012355
Rosetta Early Learners,SC002369,Scottish Borders,EH45 8HQ,55.65715634,-3.19754745,S02002293,S01012251
Church of Scotland St Andrews Leckie Parish: Peebles,SC009159,Scottish Borders,EH45 8HN,55.65669891,-3.20021958,S02002293,S01012251
Peebles Orchestra,SC035970,Scottish Borders,EH45 8HQ,55.65715634,-3.19754745,S02002293,S01012251
Fogo Parish Church (Church of Scotland),SC002789,Scottish Borders,TD11 3HU,55.74737824,-2.3261855,S02002307,S01012319
Preston & District Reading & Recreation Room Association,SC004257,Scottish Borders,TD11 3TQ,55.80860805,-2.33411675,S02002307,S01012319
Christ Church,SC009385,Scottish Borders,TD11 3QJ,55.76814158,-2.35262523,S02002307,S01012319
Duns Pipe Band,SC030190,Scottish Borders,TD11 3LS,55.77620268,-2.3086835,S02002307,S01012319
2nd Duns Brownie Unit,SC036326,Scottish Borders,TD11 3LU,55.75019707,-2.2876403,S02002307,S01012319
A Heart for Duns,SC045056,Scottish Borders,TD11 3QJ,55.76814158,-2.35262523,S02002307,S01012319
The Fogo Parish Church Community Trust,SC049278,Scottish Borders,TD11 3HU,55.74737824,-2.3261855,S02002307,S01012319
Kelso And District Amenity Association,SC002821,Scottish Borders,TD5 7SG,55.61092884,-2.42839367,S02002310,S01012335
Cheviot Youth,SC034865,Scottish Borders,TD5 7SL,55.60872301,-2.43221102,S02002310,S01012335
Kelso Heritage Society,SC047690,Scottish Borders,TD5 7SG,55.61092884,-2.42839367,S02002310,S01012335
Kelso Baptist Church SCIO,SC050939,Scottish Borders,TD5 7NR,55.609617,-2.43095094,S02002310,S01012335
Tweeddale Rideability Group SCIO,SC002853,Scottish Borders,EH45 9EF,55.65004188,-3.20006356,S02002294,S01012259
Peeblesshire Foodbank SCIO,SC045330,Scottish Borders,EH45 9EN,55.64909794,-3.18995978,S02002294,S01012259
Tweed Reads [SCIO],SC050064,Scottish Borders,EH45 9HB,55.64617148,-3.19150767,S02002294,S01012259
Friends of Peebles High School (SCIO),SC050256,Scottish Borders,EH45 9HB,55.64617148,-3.19150767,S02002294,S01012259
Peeblesshire Charitable Trust,SC002952,Scottish Borders,EH45 9BU,55.64593412,-3.1713682,S02002294,S01012256
