Name,Charity Number,Local authority,Postcode,Latitude,Longitude,IntermediateZone2011Code,DataZone2011Code
9th Ayr Guides,SC040305,South Ayrshire,KA7 4HS,55.43227836,-4.65252016,S02002335,S01012453
"Kingcase Parish Church Of Scotland, Prestwick",SC001940,South Ayrshire,KA9 2AA,55.4848101,-4.61407082,S02002345,S01012515
Ayr: Newton Wallacetown Church of Scotland,SC001994,South Ayrshire,KA9 1BY,55.4963484,-4.59733892,S02002347,S01012527
Craigie Symington Parish Church (Church of Scotland),SC002144,South Ayrshire,KA1 5RU,55.55315465,-4.56288778,S02002350,S01012543
Symington Spark,SC045078,South Ayrshire,KA1 5PN,55.55817925,-4.55255797,S02002350,S01012543
Ayr Choral Union,SC002413,South Ayrshire,KA9 1AU,55.50373817,-4.61165147,S02002346,S01012518
Age Concern Prestwick,SC002691,South Ayrshire,KA9 1JN,55.50019187,-4.61060896,S02002346,S01012519
"St Nicholas Parish Church of Scotland, Prestwick",SC011750,South Ayrshire,KA9 1LH,55.49663431,-4.61262191,S02002346,S01012519
Maybole Parish Church of Scotland,SC003164,South Ayrshire,KA19 8AZ,55.35569942,-4.6883698,S02002332,S01012439
Maybole Baptist Church,SC021239,South Ayrshire,KA19 7DN,55.35334078,-4.68525952,S02002332,S01012439
The Carrick Centre,SC041794,South Ayrshire,KA19 7DE,55.35497168,-4.68426553,S02002332,S01012439
North Carrick Community Benefit ,SC045947,South Ayrshire,KA19 7BZ,55.35399964,-4.68227486,S02002332,S01012439
Portland Parish Church of Scotland:Troon,SC003477,South Ayrshire,KA10 6JU,55.5421611,-4.65985538,S02002353,S01012565
Schools Out In Troon,SC032098,South Ayrshire,KA10 6JX,55.54297911,-4.65819851,S02002353,S01012565
Ayr Baptist Church,SC003511,South Ayrshire,KA7 1DL,55.4621232,-4.63664743,S02002339,S01012482
Ayr Baptist Homes,SC004404,South Ayrshire,KA7 1EH,55.46162481,-4.63474736,S02002339,S01012482
Mrs Mary E Mclaurin's Trust,SC012798,South Ayrshire,KA7 1EN,55.46168951,-4.63633371,S02002339,S01012482
Relationships Scotland - Couple Counselling Ayrshire [SCIO],SC026111,South Ayrshire,KA7 2AX,55.4578592,-4.63179113,S02002339,S01012482
Ayrshire Horticultural Society,SC031169,South Ayrshire,KA7 1EN,55.46168951,-4.63633371,S02002339,S01012482
Low Green & Ayr Seafront Trust Ltd,SC031862,South Ayrshire,KA7 1XA,55.46092531,-4.63341927,S02002339,S01012482
Moving on Ayrshire,SC042073,South Ayrshire,KA7 1EZ,55.46075431,-4.63635037,S02002339,S01012482
RecoveryAyr SCIO,SC045041,South Ayrshire,KA7 1DL,55.4621232,-4.63664743,S02002339,S01012482
Brambles Ayr Limited,SC046102,South Ayrshire,KA7 1EN,55.46168951,-4.63633371,S02002339,S01012482
Holy Trinity Church,SC004207,South Ayrshire,KA9 1NX,55.4998024,-4.61116909,S02002346,S01012521
Ayrshire Philharmonic Opera Society,SC016729,South Ayrshire,KA9 1PW,55.49797982,-4.61443704,S02002346,S01012521
Prestwick Civic Pride Partnership,SC046765,South Ayrshire,KA9 1PG,55.49593457,-4.61339892,S02002346,S01012521
Coylton Community Nursery,SC004254,South Ayrshire,KA6 6LA,55.44561169,-4.49654437,S02002334,S01012449
St Quivox Parish Church: Ayr (Church of Scotland),SC004906,South Ayrshire,KA8 0PF,55.47246738,-4.59173207,S02002342,S01012497
Coylton Parish Church (Church of Scotland),SC005283,South Ayrshire,KA6 6JG,55.44374398,-4.51924388,S02002334,S01012447
Queen Margaret Academy School Fund,SC005676,South Ayrshire,KA7 3TL,55.44117482,-4.60243966,S02002336,S01012463
28th Ayrshire (Troon) Scout Group,SC006362,South Ayrshire,KA10 6TB,55.56497988,-4.65381619,S02002352,S01012557
McCandlish Hall,SC006604,South Ayrshire,KA19 7QS,55.29779261,-4.59866427,S02002333,S01012441
Straiton (St Cuthberts) Parish Church Of Scotland: Maybole,SC013366,South Ayrshire,KA19 7NN,55.28658197,-4.54929461,S02002333,S01012441
Kirkmichael Village Renaissance,SC046113,South Ayrshire,KA19 7PJ,55.34630309,-4.61521839,S02002333,S01012441
FLAIR (SCIO),SC051097,South Ayrshire,KA19 7NG,55.31251365,-4.5510694,S02002333,S01012441
Ayr And Craigie Film Society,SC006980,South Ayrshire,KA8 0LX,55.4724675,-4.59087756,S02002342,S01012499
North Ayr Thegither!,SC045150,South Ayrshire,KA8 0ND,55.47291713,-4.58704587,S02002342,S01012499
Troon Old Parish Church of Scotland,SC007246,South Ayrshire,KA10 6SA,55.55815236,-4.65238824,S02002352,S01012558
Prestwick South Church of Scotland,SC007403,South Ayrshire,KA9 1PY,55.49431478,-4.61558742,S02002346,S01012522
Heathfield Out of School Club,SC042375,South Ayrshire,KA9 1SL,55.49303013,-4.61849462,S02002346,S01012522
Prestwick Sailing Club,SC050995,South Ayrshire,KA9 1SN,55.4931936,-4.62051625,S02002346,S01012522
Glasgow Ayrshire Society,SC007902,South Ayrshire,KA10 6JN,55.53639442,-4.64638925,S02002353,S01012569
Troon Senior Citizens' Welfare Committee,SC039495,South Ayrshire,KA10 6ET,55.53486346,-4.65067675,S02002353,S01012569
