Name,Charity Number,Local authority,Postcode,Latitude,Longitude,IntermediateZone2011Code,DataZone2011Code
Campie After School Club,SC026816,East Lothian,EH21 6QS,55.94156911,-3.06264936,S02001536,S01008177
Headway East Lothian,SC035535,East Lothian,EH21 6NZ,55.94018197,-3.06408427,S02001536,S01008177
East Lothian Roots And Fruits,SC027770,East Lothian,EH33 2LG,55.94326058,-2.96177889,S02001544,S01008227
Lammermuir Community Transport,SC043313,East Lothian,EH33 2LG,55.94326058,-2.96177889,S02001544,S01008227
1st Ormiston Guide Unit,SC044367,East Lothian,EH33 2JA,55.94335977,-2.95827497,S02001544,S01008227
5th Musselburgh Brownie Unit,SC045597,East Lothian,EH33 2JA,55.94335977,-2.95827497,S02001544,S01008227
Carefree Kids East Lothian ,SC048734,East Lothian,EH33 2LG,55.94326058,-2.96177889,S02001544,S01008227
East Lothian Animal Rescue and Advice,SC050891,East Lothian,EH33 2HP,55.94279881,-2.95992622,S02001544,S01008227
Musselburgh Horticultural Society,SC028659,East Lothian,EH21 7JH,55.93767002,-3.03835347,S02001538,S01008190
First Step Community Project,SC028891,East Lothian,EH21 8HU,55.94166201,-3.02626046,S02001539,S01008196
"Volunteer Development, East Lothian",SC029045,East Lothian,EH33 1HH,55.94370566,-2.95074233,S02001543,S01008221
Dementia Friendly Tranent SCIO,SC045780,East Lothian,EH33 1HH,55.94370566,-2.95074233,S02001543,S01008221
Fa'side Community Kitchen,SC050754,East Lothian,EH33 1HH,55.94370566,-2.95074233,S02001543,S01008221
Dunbar Harbour Trust,SC029305,East Lothian,EH42 1HW,56.00476753,-2.51381983,S02001555,S01008289
Amisfield Preservation Trust,SC029412,East Lothian,EH42 1XS,56.02508767,-2.65145974,S02001553,S01008277
Whitekirk Community Company,SC041321,East Lothian,EH42 1XS,56.02508767,-2.65145974,S02001553,S01008277
Prestonpans Kids Club,SC030708,East Lothian,EH32 9NX,55.95874861,-2.98146381,S02001540,S01008202
Macmerry & District Men's Shed,SC046565,East Lothian,EH32 9JH,55.95991997,-2.97652797,S02001540,S01008202
1st East Linton Guide Unit,SC030829,East Lothian,EH40 3EL,55.98587036,-2.66293309,S02001553,S01008278
1st East Linton Rainbow Unit,SC038762,East Lothian,EH40 3EL,55.98587036,-2.66293309,S02001553,S01008278
East Lothian Ploughing Association SCIO,SC043547,East Lothian,EH40 3EB,55.99147227,-2.68837293,S02001553,S01008278
Tyninghame Village Hall,SC047531,East Lothian,EH42 1XL,56.00323543,-2.62740796,S02001553,S01008278
