Name,Charity Number,Local authority,Postcode,Latitude,Longitude,IntermediateZone2011Code,DataZone2011Code
5th Stevenson Brownie Unit,SC040046,North Ayrshire,KA22 7BT,55.65202679,-4.80329151,S02002114,S01011253
Butterfly Club,SC041939,North Ayrshire,KA20 4ET,55.64280831,-4.74830688,S02002118,S01011274
Fullarton Community Association,SC042362,North Ayrshire,KA12 8DF,55.60975804,-4.66476567,S02002109,S01011230
The Cumnock Tryst,SC044068,North Ayrshire,KA30 8SN,55.83374975,-4.8415968,S02002130,S01011334
Garnock Valley Pipes and Drums SCIO,SC047914,North Ayrshire,KA14 3BJ,55.73833063,-4.66608573,S02002130,S01011334
3rd Dreghorn Brownie Unit,SC044330,North Ayrshire,KA12 0PZ,55.62131665,-4.66191272,S02002107,S01011222
Dalry Community Sports Club SCIO,SC045250,North Ayrshire,KA24 5DE,55.70772464,-4.73025871,S02002124,S01011304
Dalry Parish Boundary Trust,SC045435,North Ayrshire,KA24 4HS,55.71981579,-4.683742,S02002123,S01011299
West Kilbride Improvement Group,SC046085,North Ayrshire,KA23 9EA,55.69221988,-4.85230485,S02002126,S01011316
Largs First Responders,SC046329,North Ayrshire,KA30 9JN,55.7966456,-4.860083,S02002128,S01011324
Largs Community Resilience Team,SC047060,North Ayrshire,KA30 9BZ,55.80257315,-4.86262455,S02002129,S01011330
Three Towns Growers,SC047569,North Ayrshire,KA22 7BJ,55.64837564,-4.80296688,S02002112,S01011245
Kilwinning Community Football Academy ,SC048379,North Ayrshire,KA13 6DD,55.66418617,-4.71389827,S02002119,S01011284
Garnock Valley Men's Shed,SC048386,North Ayrshire,KA25 6BH,55.75093186,-4.68715452,S02002132,S01011343
West Kilbride Civic Society SCIO,SC048468,North Ayrshire,KA23 9QA,55.6996848,-4.90273471,S02002125,S01011308
Clutter Chat,SC050222,North Ayrshire,KA23 9NY,55.68896309,-4.8450658,S02002125,S01011308
Broomlands-Bourtreehill Baptist Church (SCIO),SC048975,North Ayrshire,KA11 1DJ,55.61234772,-4.62557235,S02002101,S01011193
Saltcoats Harbour Association,SC049267,North Ayrshire,KA21 5EW,55.63194238,-4.79198876,S02002111,S01011241
Irvine and Dreghorn Brass,SC049689,North Ayrshire,KA11 4AQ,55.61017969,-4.61640753,S02002100,S01011189
Irvine Tennis Club,SC051186,North Ayrshire,KA11 2EQ,55.63666318,-4.6263573,S02002104,S01011211
