Name,Charity Number,Local authority,Postcode,Latitude,Longitude,IntermediateZone2011Code,DataZone2011Code
Blackburn and Seafield Parish Church of Scotland,SC024154,West Lothian,EH47 7EB,55.87575098,-3.59175244,S02002495,S01013355
First West Lothian Sea Scout Group,SC024347,West Lothian,EH49 7QG,55.97889604,-3.61775243,S02002508,S01013445
1st Linlithgow Girl Guides Unit,SC031557,West Lothian,EH49 7BP,55.97987618,-3.61221579,S02002508,S01013445
Young At Heart,SC024443,West Lothian,EH47 7QN,55.87157034,-3.62218843,S02002496,S01013358
New Directions West Lothian,SC024495,West Lothian,EH54 7AF,55.88584294,-3.53871586,S02002489,S01013316
Air Training Corps No 1756 Broxburn Squadron Non - Public Sports & Welfare Funds,SC024629,West Lothian,EH52 6GX,55.93576678,-3.47651495,S02002511,S01013462
Air Training Corps No 439 Linlithgow Squadron Non- Public Sports & Welfare Funds,SC024676,West Lothian,EH49 6BY,55.97403226,-3.60556261,S02002507,S01013438
"Pardovan, Kingscavil And Winchburgh Parish Church Of Scotland",SC026230,West Lothian,EH52 6UL,55.95813003,-3.47222464,S02002510,S01013458
33rd West Lothian Scout Group,SC046196,West Lothian,EH52 6UR,55.95981307,-3.46974157,S02002510,S01013458
Blackburn Family Centre Limited,SC026691,West Lothian,EH47 7HH,55.87633399,-3.62552014,S02002496,S01013362
Korean War Living Memorial Fund,SC026899,West Lothian,EH48 2EP,55.88397587,-3.62796602,S02002502,S01013404
West Lothian Foodbank (SCIO),SC048112,West Lothian,EH48 2EP,55.88397587,-3.62796602,S02002502,S01013404
Mosswood Community Education Centre Association,SC027996,West Lothian,EH54 8JF,55.90910605,-3.52440711,S02002491,S01013335
Newyearfield Farm Community Association,SC028162,West Lothian,EH54 6AB,55.89909631,-3.53231525,S02002491,S01013330
Newyearfield Farm Pre School,SC028206,West Lothian,EH54 6AB,55.89909631,-3.53231525,S02002491,S01013330
Blackburn House Animal Shelter,SC044918,West Lothian,EH54 6UT,55.90015601,-3.53525202,S02002491,S01013330
The Friends of St Michael’s Hospital,SC028536,West Lothian,EH49 7RY,55.97922905,-3.5093432,S02002510,S01013455
Newton Community Education Association,SC031598,West Lothian,EH52 6QG,55.9832371,-3.45628474,S02002510,S01013455
2nd Linlithgow Company Girls Brigade,SC033463,West Lothian,EH52 6WG,55.96087405,-3.47269729,S02002510,S01013455
Winchburgh Community Development Trust,SC048619,West Lothian,EH52 6WP,55.96187633,-3.45793323,S02002510,S01013455
Light Of The Holy City Of Madina Mosque And School Trust,SC029077,West Lothian,EH55 8DN,55.82780856,-3.65714918,S02002479,S01013250
West Lothian Division Girls Brigade,SC033604,West Lothian,EH55 8DN,55.82780856,-3.65714918,S02002479,S01013250
