Name,Charity Number,Local authority,Postcode,Latitude,Longitude,IntermediateZone2011Code,DataZone2011Code
Mrs E W Wright's Charitable Trust,SC013321,Angus,DD8 2EG,56.64432661,-2.88729115,S02001365,S01007256
Forfar Old People's Hall,SC020405,Angus,DD8 2EG,56.64432661,-2.88729115,S02001365,S01007256
Kirriemuir District Agricultural Association,SC023257,Angus,DD8 2HA,56.6445218,-2.88258312,S02001365,S01007256
The Pitstop Project,SC027765,Angus,DD8 2HA,56.6445218,-2.88258312,S02001365,S01007256
2nd Kirriemuir Brownie Unit,SC033929,Angus,DD8 2BJ,56.64273406,-2.87748655,S02001365,S01007256
2nd Kirriemuir Guide Company,SC034433,Angus,DD8 2BJ,56.64273406,-2.87748655,S02001365,S01007256
Kirriemuir Friends Of Guiding,SC034512,Angus,DD8 2BJ,56.64273406,-2.87748655,S02001365,S01007256
2nd Kirriemuir Rainbow Unit,SC039448,Angus,DD8 2BJ,56.64273406,-2.87748655,S02001365,S01007256
1st Kirriemuir Rainbow Unit,SC042683,Angus,DD8 2BJ,56.64273406,-2.87748655,S02001365,S01007256
Westmuir Hall Association,SC013967,Angus,DD8 5BB,56.6625277,-3.03839984,S02001367,S01007269
Westmuir Community Development Trust Limited,SC036051,Angus,DD8 5LB,56.66224761,-3.03858791,S02001367,S01007269
Strathmore Christian Fellowship,SC014737,Angus,DD8 4DW,56.67632172,-2.99172717,S02001368,S01007275
Kirriemuir Thistle Community Football Club,SC045914,Angus,DD8 4AG,56.67465842,-2.9952575,S02001368,S01007275
Brechin Day Care Limited,SC015115,Angus,DD9 6HE,56.73022566,-2.65803722,S02001361,S01007232
