Name,Charity Number,Local authority,Postcode,Latitude,Longitude,IntermediateZone2011Code,DataZone2011Code
Western Isles Duke Of Edinburgh's Award,SC021492,Na h-Eileanan Siar,HS1 2EP,58.22026155,-6.39660315,S02001693,S01009038
Hebridean Housing Partnership,SC035767,Na h-Eileanan Siar,HS1 2QP,58.22011472,-6.40111875,S02001693,S01009038
Western Isles Transport Preservation Group,SC036956,Na h-Eileanan Siar,HS2 0DB,58.21908994,-6.40813307,S02001693,S01009038
The Outer Hebrides Fisheries Trust,SC040530,Na h-Eileanan Siar,HS2 0DD,58.21650774,-6.41050513,S02001693,S01009038
Breasclete Community Association,SC010214,Na h-Eileanan Siar,HS2 9ED,58.21947897,-6.73917784,S02001691,S01009028
Urras Nan Tursachan,SC022483,Na h-Eileanan Siar,HS2 9DY,58.20085378,-6.73689609,S02001691,S01009028
Hebridean Celtic Festival Trust,SC024134,Na h-Eileanan Siar,HS2 9EF,58.22119704,-6.74956826,S02001691,S01009028
Breasclete Junior Youth Club,SC026071,Na h-Eileanan Siar,HS2 9DW,58.2423494,-6.78145343,S02001691,S01009028
Lochs Gaelic Choir,SC030323,Na h-Eileanan Siar,HS2 9DZ,58.21090275,-6.73782812,S02001691,S01009028
Abc (Eldery Day Club),SC034455,Na h-Eileanan Siar,HS2 9DY,58.20085378,-6.73689609,S02001691,S01009028
Gaidhlig San Dachaigh (Breascleit),SC038118,Na h-Eileanan Siar,HS2 9DW,58.2423494,-6.78145343,S02001691,S01009028
Urras Tac Chalanais,SC042642,Na h-Eileanan Siar,HS2 9DZ,58.21090275,-6.73782812,S02001691,S01009028
Urras An Taighe Mhoir,SC048073,Na h-Eileanan Siar,HS2 9ED,58.21947897,-6.73917784,S02001691,S01009028
Torman,SC049334,Na h-Eileanan Siar,HS2 9ED,58.21947897,-6.73917784,S02001691,S01009028
Berneray Community Association,SC013320,Na h-Eileanan Siar,HS6 5BJ,57.71204723,-7.18190574,S02001688,S01009022
Taigh Chearsabhagh Trust,SC022145,Na h-Eileanan Siar,HS6 5AA,57.60124702,-7.16387889,S02001688,S01009022
Lochmaddy & Trumisgarry Social Welfare Committee,SC027264,Na h-Eileanan Siar,HS6 5AG,57.60547186,-7.17867765,S02001688,S01009022
Grimsay Boatshed Trust,SC032155,Na h-Eileanan Siar,HS6 5HY,57.48005905,-7.21000111,S02001688,S01009022
Comann Na Mara,SC032295,Na h-Eileanan Siar,HS6 5AA,57.60124702,-7.16387889,S02001688,S01009022
Berneray Development Group,SC034041,Na h-Eileanan Siar,HS6 5BD,57.71739576,-7.17325575,S02001688,S01009022
Ros-Chraobh,SC036838,Na h-Eileanan Siar,HS6 5JB,57.48938039,-7.25653296,S02001688,S01009022
Teampull Na Trionaid Conservation Association,SC040461,Na h-Eileanan Siar,HS6 5AP,57.61989151,-7.19846016,S02001688,S01009022
Talamh,SC040814,Na h-Eileanan Siar,HS6 5JA,57.48577899,-7.23953943,S02001688,S01009022
Uist Wool Limited,SC042442,Na h-Eileanan Siar,HS6 5JA,57.48577899,-7.23953943,S02001688,S01009022
Grimsay Community Association,SC045009,Na h-Eileanan Siar,HS6 5JA,57.48577899,-7.23953943,S02001688,S01009022
North Uist Community Church,SC046298,Na h-Eileanan Siar,HS6 5AG,57.60547186,-7.17867765,S02001688,S01009022
Comunn Eachdraidh Bhearnaraigh SCIO ,SC047024,Na h-Eileanan Siar,HS6 5BD,57.71739576,-7.17325575,S02001688,S01009022
Comann Eachdraidh Uibhist a Tuath,SC047186,Na h-Eileanan Siar,HS6 5AA,57.60124702,-7.16387889,S02001688,S01009022
Sealladh Hiort,SC047571,Na h-Eileanan Siar,HS6 5HY,57.48005905,-7.21000111,S02001688,S01009022
Knock Church Of Scotland,SC014492,Na h-Eileanan Siar,HS2 0EP,58.24195986,-6.16547029,S02001695,S01009049
Laxdale Gaelic Choir,SC015699,Na h-Eileanan Siar,HS2 0HE,58.25036343,-6.17109691,S02001695,S01009049
Coisir Sgire a' Bhac,SC017761,Na h-Eileanan Siar,HS2 0EU,58.2428006,-6.15982221,S02001695,S01009049
Sheshader Amenities Association,SC021424,Na h-Eileanan Siar,HS2 0EW,58.22769871,-6.16986447,S02001695,S01009049
Isle Of Lewis Access Panel,SC034155,Na h-Eileanan Siar,HS2 0HA,58.25041732,-6.15401258,S02001695,S01009049
Tiumpan Head Community Association,SC035666,Na h-Eileanan Siar,HS2 0HA,58.25041732,-6.15401258,S02001695,S01009049
Urras Storas An Rubha,SC046922,Na h-Eileanan Siar,HS2 0HA,58.25041732,-6.15401258,S02001695,S01009049
Stornoway Angling Association SCIO,SC050073,Na h-Eileanan Siar,HS2 0EU,58.2428006,-6.15982221,S02001695,S01009049
Point Agricultural Society SCIO,SC050098,Na h-Eileanan Siar,HS2 0EU,58.2428006,-6.15982221,S02001695,S01009049
Stoneybridge Community Hall Committee,SC014666,Na h-Eileanan Siar,HS8 5SG,57.28849699,-7.38041184,S02001687,S01009018
Cothrom,SC020879,Na h-Eileanan Siar,HS8 5SB,57.25835755,-7.39277761,S02001687,S01009018
Iochdar Community Association,SC024231,Na h-Eileanan Siar,HS8 5NZ,57.34416874,-7.26923141,S02001687,S01009018
South Uist Church of Scotland,SC031790,Na h-Eileanan Siar,HS8 5SN,57.23542045,-7.33956486,S02001687,S01009018
Sgoil An Iochdair Agus A'choimhearsnachd,SC032387,Na h-Eileanan Siar,HS8 5RQ,57.39257079,-7.35291129,S02001687,S01009018
