Name,Charity Number,Local authority,Postcode,Latitude,Longitude,IntermediateZone2011Code,DataZone2011Code
The St Andrews Partnership,SC041684,Fife,KY16 9JT,56.33935339,-2.79300874,S02001835,S01009722
St Andrews Voices,SC042900,Fife,KY16 9QF,56.33684006,-2.79544754,S02001835,S01009722
Cowdenbeath Trinity Church of Scotland,SC003799,Fife,KY12 0WQ,56.08713777,-3.4067982,S02001750,S01009325
Ladybank Ladybirds Playgroup,SC003978,Fife,KY15 7LE,56.2760676,-3.12751327,S02001822,S01009665
Ladybank Youth Club,SC009364,Fife,KY15 7LT,56.27534145,-3.12536015,S02001822,S01009665
Cupar Choral Society,SC034678,Fife,KY15 7NX,56.27912953,-3.1336278,S02001822,S01009665
Ladybank Development Trust,SC039436,Fife,KY15 7NX,56.27912953,-3.1336278,S02001822,S01009665
Fife Horn Union Junior Division,SC042192,Fife,KY15 7NA,56.27753131,-3.1276048,S02001822,S01009665
Dunfermline Sound,SC004137,Fife,KY11 4HA,56.06628559,-3.42529771,S02001753,S01009339
Abbeyview Kids Club,SC028224,Fife,KY11 4HA,56.06628559,-3.42529771,S02001753,S01009339
Abbeyview Bowling Club,SC048008,Fife,KY11 4HA,56.06628559,-3.42529771,S02001753,S01009339
Kinglassie Miners Charitable Society,SC004167,Fife,KY5 0XA,56.1741464,-3.2413975,S02001798,S01009545
Mitchell Hall Resource Centre Group,SC022848,Fife,KY5 0XA,56.1741464,-3.2413975,S02001798,S01009545
Abbeyfield Dunfermline Society Ltd,SC004178,Fife,KY12 7QN,56.07201608,-3.44711698,S02001749,S01009316
Dunfermline: St. Margaret’s Community Church of Scotland,SC007080,Fife,KY12 7TU,56.07141378,-3.44330307,S02001749,S01009316
St Peter's Episcopal Church: Inverkeithing,SC017966,Fife,KY11 4YR,56.06853703,-3.44264936,S02001749,S01009316
26th Fife (Viewfield) Scout Group,SC031534,Fife,KY12 7TZ,56.07350855,-3.44397582,S02001749,S01009316
Dunfermline Regeneration Trust,SC049322,Fife,KY12 7QJ,56.07279491,-3.44889732,S02001749,S01009316
Glenrothes Community House,SC004302,Fife,KY6 1JQ,56.19657114,-3.20162055,S02001800,S01009559
Home-Start Glenrothes,SC023590,Fife,KY6 1JQ,56.19657114,-3.20162055,S02001800,S01009559
Cupar Amateur Musical Society,SC004601,Fife,KY15 5BN,56.31606515,-3.00362643,S02001828,S01009693
10th Fife (1st Cupar) Scout Group,SC031406,Fife,KY15 5BN,56.31606515,-3.00362643,S02001828,S01009693
The Dairsie Tots Group,SC040170,Fife,KY15 5BN,56.31606515,-3.00362643,S02001828,S01009693
Glenrothes Central Congregation Of Jehovahs Witnesses,SC004805,Fife,KY15 5RP,56.30750683,-3.05184245,S02001826,S01009681
Lindores Parish Church of Scotland,SC004848,Fife,KY14 6HZ,56.32973181,-3.20138722,S02001824,S01009674
Falkland Parish Church of Scotland,SC012247,Fife,KY14 7ED,56.29763496,-3.25507876,S02001824,S01009674
Cupar St John's and Dairsie United Parish Church of Scotland,SC015721,Fife,KY14 7DQ,56.29281928,-3.22545006,S02001824,S01009674
Friends Of Collessie Church,SC036504,Fife,KY15 7RQ,56.30606793,-3.15580886,S02001824,S01009674
78th Fife (Auchtermuchty) Scout Group,SC040024,Fife,KY14 7EF,56.30242371,-3.23994718,S02001824,S01009674
Collessie Victory Hall,SC047973,Fife,KY15 7RQ,56.30606793,-3.15580886,S02001824,S01009674
Dunfermline United Reformed Church,SC004868,Fife,KY11 9SS,56.03425359,-3.35579429,S02001766,S01009399
United Reformed Church Coaltown,SC014822,Fife,KY11 9SS,56.03425359,-3.35579429,S02001766,S01009399
The Royal Burgh of Inverkeithing Pipe Band,SC028307,Fife,KY11 9XF,56.03264075,-3.35946103,S02001766,S01009399
Exit Community Centre,SC004997,Fife,KY7 4RH,56.18269112,-3.1628913,S02001805,S01009586
91st Fife Scout Group (Glenrothes) Stenton,SC021858,Fife,KY7 4RE,56.18265257,-3.16698226,S02001805,S01009586
Fife Boomerang,SC047698,Fife,KY7 4RH,56.18269112,-3.1628913,S02001805,S01009586
Kincardine Community Association,SC005054,Fife,FK10 4SF,56.06925248,-3.71602913,S02001738,S01009267
Collydean Community Centre,SC005127,Fife,KY7 6UL,56.21280343,-3.1890039,S02001808,S01009596
Fife Shopping And Support Services,SC042624,Fife,KY7 6UG,56.21270555,-3.18796897,S02001808,S01009596
Howe of Fife Parish Church (Church of Scotland),SC005381,Fife,KY15 7QP,56.25682367,-3.12137832,S02001822,S01009662
1st Kettle Guide Unit,SC030839,Fife,KY15 7QR,56.25881942,-3.11927359,S02001822,S01009662
1st Kingskettle Rainbow Unit,SC038070,Fife,KY15 7QR,56.25881942,-3.11927359,S02001822,S01009662
Tayside Institute Community Centre,SC005452,Fife,KY14 6DZ,56.35059191,-3.2444714,S02001825,S01009679
Newburgh Nippers 0-5 Yrs,SC011881,Fife,KY14 6DA,56.3508952,-3.24020928,S02001825,S01009679
Fife Survivors And Users Forum Today,SC023766,Fife,KY14 6AJ,56.35027067,-3.23976829,S02001825,S01009679
Dino Club,SC041322,Fife,KY14 6DA,56.3508952,-3.24020928,S02001825,S01009679
